| Epoch 584 | Recompensa: 1457.5 |
| Epoch 585 | Recompensa: 1446.0 |
| Epoch 586 | Recompensa: 1455.0 |
| Epoch 587 | Recompensa: 1496.0 |
| Epoch 588 | Recompensa: 1454.0 |
| Epoch 589 | Recompensa: 1469.5 |
| Epoch 590 | Recompensa: 1478.5 |
| Epoch 591 | Recompensa: 1496.5 |
| Epoch 592 | Recompensa: 1478.0 |
| Epoch 593 | Recompensa: 1429.5 |
| Epoch 594 | Recompensa: 1447.5 |
| Epoch 595 | Recompensa: 1471.5 |
| Epoch 596 | Recompensa: 1487.5 |
| Epoch 597 | Recompensa: 1491.5 |
| Epoch 598 | Recompensa: 1429.0 |
| Epoch 599 | Recompensa: 1471.5 |
| Epoch 600 | Recompensa: 1483.5 |
| Epoch 601 | Recompensa: 1488.5 |
| Epoch 602 | Recompensa: 1454.5 |
| Epoch 603 | Recompensa: 1447.0 |
| Epoch 604 | Recompensa: 1492.0 |
| Epoch 605 | Recompensa: 1423.5 |
| Epoch 606 | Recompensa: 1507.5 |
| Epoch 607 | Recompensa: 1494.5 |
| Epoch 608 | Recompensa: 1469.5 |
